time_s,rollAccelerationCommand_rps2,measuredRollRate_rps,rollAttitudeCommand_rad,measuredRollAttitude_rad
110.09,0.00883298,0.003659625,-0.08545905,-0.09187689
110.1,0.008878957,0.003740216,-0.08540591,-0.09183926
110.11,0.00892099,0.003821912,-0.08535198,-0.09180082
110.12,0.00896908,0.003902098,-0.08529726,-0.09176157
110.13,0.009020012,0.003981627,-0.08524176,-0.0917215
110.14,0.009045102,0.004067725,-0.08518548,-0.09168061
110.15,0.009075183,0.004152622,-0.0851284,-0.09163892
110.16,0.00911817,0.004234345,-0.08507054,-0.0915964
110.17,0.00916063,0.004316254,-0.08501189,-0.09155308
110.18,0.009211741,0.004396039,-0.08495246,-0.09150893
110.19,0.009263307,0.004475764,-0.08489224,-0.09146397
110.2,0.009311985,0.004556248,-0.08483122,-0.0914182
110.21,0.00936196,0.004636478,-0.08476944,-0.0913716
110.22,0.009409938,0.004717278,-0.08470686,-0.0913242
110.23,0.009443514,0.004801753,-0.08464348,-0.09127597
110.24,0.009487007,0.004883786,-0.08457932,-0.09122693
110.25,0.009539511,0.004963605,-0.08451437,-0.09117707
110.26,0.00958094,0.005046295,-0.08444864,-0.09112639
110.27,0.009631347,0.005126742,-0.08438209,-0.09107489
110.28,0.00968077,0.005207524,-0.08431478,-0.09102258
110.29,0.009724353,0.005289825,-0.08424667,-0.09096944
110.3,0.009772871,0.005370881,-0.08417775,-0.09091549
110.31,0.009820729,0.005452225,-0.08410808,-0.09086072
110.32,0.009867977,0.005533718,-0.08403759,-0.09080512
110.33,0.009917106,0.005614843,-0.08396632,-0.0907487
110.34,0.009959124,0.005697787,-0.08389425,-0.09069146
110.35,0.0100003,0.00578101,-0.08382138,-0.0906334
110.36,0.01003944,0.005864775,-0.08374771,-0.09057452
110.37,0.01008534,0.005946869,-0.08367327,-0.0905148
110.38,0.01014464,0.006025624,-0.08359803,-0.09045427
110.39,0.01018438,0.006109363,-0.083522,-0.09039291
110.4,0.01022842,0.006192071,-0.08344518,-0.09033072
110.41,0.01027728,0.006273613,-0.08336755,-0.0902677
110.42,0.0103163,0.006357658,-0.08328912,-0.09020386
110.43,0.01037005,0.006438027,-0.08320991,-0.0901392
110.44,0.01041564,0.006520513,-0.08312991,-0.09007369
110.45,0.01045639,0.006604207,-0.0830491,-0.09000736
110.46,0.01050194,0.006686743,-0.08296751,-0.08994021
110.47,0.01054956,0.0067688,-0.08288512,-0.08987221
110.48,0.01059959,0.006850243,-0.08280193,-0.08980339
110.49,0.01065578,0.006930273,-0.08271796,-0.08973374
110.5,0.01069936,0.00701339,-0.08263316,-0.08966325
110.51,0.01073479,0.007098676,-0.0825476,-0.08959194
110.52,0.01077973,0.007181504,-0.08246121,-0.08951978
110.53,0.01083336,0.007262244,-0.08237406,-0.08944679
110.54,0.01086421,0.007348702,-0.08228607,-0.08937297
110.55,0.01091051,0.007431244,-0.08219732,-0.08929832
110.56,0.01095874,0.007513344,-0.08210778,-0.08922282
110.57,0.01100678,0.007595572,-0.08201744,-0.08914649
110.58,0.01104221,0.007680956,-0.08192627,-0.08906931
110.59,0.01108501,0.007764511,-0.08183432,-0.08899131
110.6,0.01112313,0.007849211,-0.08174156,-0.08891246
110.61,0.01116057,0.007934123,-0.08164804,-0.08883277
110.62,0.01119939,0.008018692,-0.08155369,-0.08875225
110.63,0.01123455,0.008104167,-0.08145855,-0.08867089
110.64,0.01126198,0.008191607,-0.08136263,-0.08858868
110.65,0.01130911,0.008274113,-0.0812659,-0.08850563
110.66,0.01136586,0.00835424,-0.08116838,-0.08842175
110.67,0.0114068,0.008438292,-0.08107004,-0.08833702
110.68,0.01145454,0.008520688,-0.08097092,-0.08825145
110.69,0.01149642,0.008604506,-0.08087099,-0.08816504
110.7,0.01153485,0.008689209,-0.08077028,-0.08807779
110.71,0.01157349,0.008773823,-0.08066877,-0.0879897
110.72,0.01163615,0.008852473,-0.08056647,-0.08790077
110.73,0.01167939,0.008935988,-0.08046336,-0.08781099
110.74,0.01171525,0.009021414,-0.08035945,-0.08772038
110.75,0.01175778,0.009105071,-0.08025473,-0.08762892
110.76,0.01180023,0.009188818,-0.08014924,-0.08753663
110.77,0.01184956,0.009270798,-0.08004293,-0.08744349
110.78,0.01188749,0.009355625,-0.07993583,-0.0873495
110.79,0.01193392,0.009438388,-0.07982795,-0.08725469
110.8,0.01197872,0.009521406,-0.07971925,-0.08715902
110.81,0.01201375,0.009606995,-0.0796098,-0.08706252
110.82,0.01206121,0.00968945,-0.07949951,-0.08696517
110.83,0.01209423,0.009775518,-0.07938842,-0.08686697
110.84,0.01214267,0.009857704,-0.07927654,-0.08676794
110.85,0.01219209,0.009939601,-0.07916386,-0.08666806
110.86,0.01222783,0.01002499,-0.0790504,-0.08656733
110.87,0.01228144,0.0101058,-0.07893611,-0.08646577
110.88,0.01232249,0.01018977,-0.07882106,-0.08636336
110.89,0.01235802,0.01027509,-0.07870521,-0.0862601
110.9,0.01240481,0.01035762,-0.07858858,-0.086156
110.91,0.01245051,0.0104404,-0.07847112,-0.08605106
110.92,0.01249498,0.01052344,-0.07835287,-0.08594527
110.93,0.01253068,0.01060869,-0.07823383,-0.08583864
110.94,0.01256386,0.01069454,-0.078114,-0.08573116
110.95,0.01260336,0.01077881,-0.07799337,-0.08562284
110.96,0.01264986,0.01086118,-0.07787193,-0.08551367
110.97,0.01268808,0.0109457,-0.07774974,-0.08540365
110.98,0.01272088,0.0110315,-0.07762673,-0.08529279
110.99,0.01275326,0.01111743,-0.07750294,-0.08518108
111,0.01278152,0.01120436,-0.07737833,-0.08506852
111.01,0.01282527,0.01128734,-0.07725294,-0.08495512
111.02,0.01286568,0.01137112,-0.07712676,-0.08484087
111.03,0.01291052,0.01145382,-0.07699978,-0.08472577
111.04,0.01295552,0.01153638,-0.07687199,-0.08460984
111.05,0.01297293,0.0116258,-0.07674344,-0.08449305
111.06,0.01300797,0.01171078,-0.0766141,-0.08437542
111.07,0.01304212,0.01179597,-0.07648397,-0.08425694
111.08,0.01308183,0.01187975,-0.07635304,-0.08413762
111.09,0.01312156,0.01196338,-0.0762213,-0.08401745
111.1,0.01315822,0.01204788,-0.07608882,-0.08389644
111.11,0.01319076,0.0121333,-0.07595549,-0.08377458
111.12,0.01323868,0.0122148,-0.0758214,-0.08365189
111.13,0.0132737,0.01229952,-0.07568653,-0.08352835
111.14,0.01329793,0.01238693,-0.07555087,-0.08340396
111.15,0.01331902,0.01247511,-0.0754144,-0.08327874
111.16,0.01336695,0.01255644,-0.07527715,-0.08315267
111.17,0.01340448,0.01264038,-0.07513914,-0.08302577
111.18,0.0134423,0.01272428,-0.07500032,-0.08289803
111.19,0.01349216,0.01280501,-0.07486068,-0.08276944
111.2,0.01354775,0.01288436,-0.0747203,-0.08264002
111.21,0.01358696,0.0129676,-0.0745791,-0.08250976
111.22,0.0136365,0.01304837,-0.07443719,-0.08237866
111.23,0.01368622,0.01312902,-0.07429443,-0.08224673
111.24,0.01372422,0.01321257,-0.07415089,-0.08211396
111.25,0.01377417,0.01329307,-0.07400657,-0.08198035
111.26,0.01380258,0.01337894,-0.07386147,-0.08184591
111.27,0.01383486,0.01346384,-0.0737156,-0.08171063
111.28,0.01388428,0.01354436,-0.07356892,-0.08157451
111.29,0.01391923,0.01362849,-0.07342146,-0.08143757
111.3,0.01396249,0.01371033,-0.07327323,-0.08129978
111.31,0.0139954,0.01379484,-0.07312427,-0.08116116
111.32,0.01402364,0.01388053,-0.07297448,-0.0810217
111.33,0.01404356,0.01396817,-0.07282389,-0.08088141
111.34,0.01407843,0.01405206,-0.07267255,-0.08074028
111.35,0.0141107,0.01413647,-0.07252041,-0.08059832
111.36,0.01413961,0.01422172,-0.07236753,-0.08045552
111.37,0.01416965,0.0143066,-0.07221384,-0.08031188
111.38,0.01420257,0.0143906,-0.07205939,-0.08016741
111.39,0.01423458,0.01447493,-0.07190419,-0.0800221
111.4,0.01426672,0.01455906,-0.07174816,-0.07987596
111.41,0.01430663,0.01464116,-0.07159139,-0.07972898
111.42,0.01434858,0.01472272,-0.07143385,-0.07958117
111.43,0.01438277,0.01480619,-0.07127552,-0.07943253
111.44,0.01440849,0.0148917,-0.07111641,-0.07928307
111.45,0.01445099,0.01497288,-0.07095654,-0.07913276
111.46,0.01448575,0.01505596,-0.07079591,-0.07898163
111.47,0.01452744,0.01513722,-0.07063451,-0.07882967
111.48,0.01456514,0.01521946,-0.07047234,-0.07867688
111.49,0.01458815,0.01530535,-0.07030938,-0.07852327
111.5,0.0146208,0.01538871,-0.07014565,-0.07836883
111.51,0.01466109,0.01547005,-0.06998117,-0.07821356
111.52,0.01469036,0.0155541,-0.06981592,-0.07805747
111.53,0.01472547,0.01563666,-0.06964991,-0.07790055
111.54,0.01476615,0.01571768,-0.06948312,-0.07774282
111.55,0.01479689,0.01580118,-0.06931559,-0.07758425
111.56,0.01482968,0.01588405,-0.06914727,-0.07742486
111.57,0.01486977,0.01596504,-0.06897821,-0.07726466
111.58,0.01490068,0.01604824,-0.06880838,-0.07710363
111.59,0.01494359,0.01612831,-0.06863779,-0.07694178
111.6,0.0149829,0.01620931,-0.06846645,-0.07677912
111.61,0.01501038,0.01629317,-0.06829433,-0.07661563
111.62,0.01504062,0.01637626,-0.06812146,-0.07645133
111.63,0.01506797,0.0164599,-0.06794783,-0.07628621
111.64,0.01508891,0.0165452,-0.06777348,-0.07612027
111.65,0.01512592,0.0166263,-0.06759832,-0.07595352
111.66,0.01516393,0.01670713,-0.06742244,-0.07578595
111.67,0.01519209,0.01679034,-0.06724578,-0.07561757
111.68,0.0152225,0.01687289,-0.06706838,-0.07544837
111.69,0.01526773,0.01695161,-0.06689022,-0.07527836
111.7,0.01531503,0.01702979,-0.06671133,-0.07510754
111.71,0.01535388,0.01710988,-0.06653166,-0.07493591
111.72,0.01538103,0.01719294,-0.06635128,-0.07476346
111.73,0.01541701,0.01727357,-0.06617012,-0.07459021
111.74,0.01544278,0.01735682,-0.06598826,-0.07441615
111.75,0.01548001,0.017437,-0.06580558,-0.07424127
111.76,0.0155191,0.01751671,-0.06562221,-0.0740656
111.77,0.01556058,0.01759561,-0.06543806,-0.07388911
111.78,0.01560457,0.01767386,-0.06525321,-0.07371182
111.79,0.01563748,0.01775477,-0.06506759,-0.07353372
111.8,0.01568018,0.0178331,-0.06488124,-0.07335482
111.81,0.01572037,0.01791196,-0.06469415,-0.07317511
111.82,0.01576309,0.01799013,-0.06450633,-0.0729946
111.83,0.01580347,0.01806879,-0.06431775,-0.07281329
111.84,0.01584148,0.0181479,-0.06412844,-0.07263117
111.85,0.01587363,0.01822836,-0.06393839,-0.07244824
111.86,0.01590594,0.01830874,-0.06374762,-0.07226451
111.87,0.01592409,0.01839255,-0.06355609,-0.07207999
111.88,0.0159528,0.0184734,-0.06336384,-0.07189466
111.89,0.01598615,0.0185531,-0.06317092,-0.07170852
111.9,0.0160049,0.01863642,-0.06297722,-0.07152159
111.91,0.01603504,0.01871663,-0.06278276,-0.07133385
111.92,0.01605295,0.01879989,-0.06258763,-0.07114531
111.93,0.01608213,0.01888014,-0.06239172,-0.07095597
111.94,0.01611076,0.01896036,-0.06219511,-0.07076582
111.95,0.01614282,0.01903969,-0.06199778,-0.07057489
111.96,0.01616799,0.01912039,-0.06179969,-0.07038315
111.97,0.01619762,0.01919999,-0.06160097,-0.07019061
111.98,0.01623678,0.01927704,-0.06140146,-0.06999727
111.99,0.0162643,0.01935685,-0.06120124,-0.06980314
112,0.01629688,0.01943522,-0.06100031,-0.06960821
112.01,0.01633077,0.0195131,-0.06079867,-0.06941249
112.02,0.01635865,0.01959243,-0.06059633,-0.06921598
112.03,0.01638652,0.01967149,-0.06039324,-0.06901868
112.04,0.01641218,0.01975114,-0.06018949,-0.06882059
112.05,0.01643985,0.01983,-0.05998496,-0.0686217
112.06,0.01645632,0.01991161,-0.05977976,-0.06842203
112.07,0.01649529,0.0199873,-0.05957383,-0.06822158
112.08,0.01651632,0.02006751,-0.05936723,-0.06802034
112.09,0.01654537,0.02014536,-0.05915987,-0.06781831
112.1,0.01656337,0.02022589,-0.05895188,-0.0676155
112.11,0.01660256,0.020301,-0.05874316,-0.06741191
112.12,0.01662549,0.02037995,-0.05853371,-0.06720754
112.13,0.01665843,0.02045636,-0.05832361,-0.06700238
112.14,0.01668241,0.02053466,-0.05811274,-0.06679644
112.15,0.01670726,0.02061285,-0.05790126,-0.06658974
112.16,0.01673954,0.02068881,-0.05768897,-0.06638225
112.17,0.01675823,0.02076797,-0.05747608,-0.06617399
112.18,0.01678042,0.02084627,-0.05726251,-0.06596495
112.19,0.01681943,0.02092006,-0.05704817,-0.06575514
112.2,0.01686241,0.02099277,-0.0568332,-0.06554457
112.21,0.01689304,0.02106827,-0.0566175,-0.06533322
112.22,0.01691689,0.02114549,-0.05640117,-0.0651211
112.23,0.01694024,0.02122254,-0.05618408,-0.06490821
112.24,0.01696558,0.02129899,-0.05596635,-0.06469456
112.25,0.0169915,0.021375,-0.05574792,-0.06448014
112.26,0.01701681,0.02145097,-0.05552885,-0.06426496
112.27,0.01704015,0.02152751,-0.05530912,-0.06404901
112.28,0.01705176,0.02160651,-0.05508859,-0.06383231
112.29,0.01708212,0.02168078,-0.05486752,-0.06361484
112.3,0.01711378,0.02175442,-0.05464571,-0.06339661
112.31,0.01714048,0.02182939,-0.05442328,-0.06317762
112.32,0.01715286,0.02190745,-0.05420006,-0.06295788
112.33,0.01717345,0.02198352,-0.0539763,-0.06273737
112.34,0.01718803,0.02206067,-0.05375176,-0.06251611
112.35,0.01720265,0.02213763,-0.05352665,-0.0622941
112.36,0.01723059,0.0222112,-0.05330089,-0.06207133
112.37,0.01724327,0.02228828,-0.05307439,-0.06184782
112.38,0.01725234,0.02236625,-0.05284728,-0.06162355
112.39,0.01728315,0.02243832,-0.05261944,-0.06139854
112.4,0.01730149,0.02251351,-0.05239104,-0.06117277
112.41,0.01732176,0.02258788,-0.0521619,-0.06094627
112.42,0.01735639,0.02265841,-0.05193217,-0.06071902
112.43,0.01738872,0.02272949,-0.05170179,-0.06049103
112.44,0.01741158,0.02280251,-0.05147069,-0.06026229
112.45,0.01743343,0.02287588,-0.05123904,-0.06003283
112.46,0.01744688,0.02295081,-0.05100662,-0.05980262
112.47,0.01747086,0.02302328,-0.0507737,-0.05957168
112.48,0.01749382,0.02309546,-0.05053997,-0.05934002
112.49,0.01751159,0.02316902,-0.05030575,-0.05910761
112.5,0.01751166,0.02324648,-0.05007076,-0.05887448
112.51,0.01753525,0.023318,-0.04983528,-0.05864063
112.52,0.01755417,0.02339056,-0.04959909,-0.05840604
112.53,0.01757093,0.0234632,-0.04936223,-0.05817074
112.54,0.01758509,0.02353659,-0.04912483,-0.05793471
112.55,0.01761488,0.02360558,-0.04888669,-0.05769796
112.56,0.01762322,0.02368003,-0.04864802,-0.05746048
112.57,0.01764329,0.02375108,-0.0484086,-0.0572223
112.58,0.0176755,0.02381904,-0.04816866,-0.05698339
112.59,0.01769428,0.02388992,-0.04792802,-0.05674378
112.6,0.01771811,0.02395927,-0.04768685,-0.05650345
112.61,0.01772995,0.02403173,-0.04744508,-0.05626241
112.62,0.01774653,0.02410251,-0.04720258,-0.05602067
112.63,0.01777532,0.0241702,-0.04695955,-0.05577822
112.64,0.01779217,0.02424052,-0.04671584,-0.05553507
112.65,0.01779828,0.02431339,-0.04647158,-0.05529121
112.66,0.01782397,0.02438097,-0.04622667,-0.05504665
112.67,0.01782919,0.02445345,-0.04598122,-0.0548014
112.68,0.01784884,0.02452236,-0.04573517,-0.05455545
112.69,0.01784247,0.02459733,-0.04548839,-0.0543088
112.7,0.01786994,0.02466375,-0.04524112,-0.05406146
112.71,0.01789873,0.02472936,-0.04499318,-0.05381343
112.72,0.01790794,0.02479994,-0.04474474,-0.0535647
112.73,0.0179277,0.02486739,-0.04449558,-0.0533153
112.74,0.0179416,0.02493627,-0.04424594,-0.0530652
112.75,0.01796012,0.02500348,-0.04399562,-0.05281442
112.76,0.01795995,0.02507524,-0.04374482,-0.05256296
112.77,0.01796252,0.02514626,-0.0434934,-0.05231082
112.78,0.01797859,0.02521339,-0.04324133,-0.05205801
112.79,0.01801211,0.02527619,-0.04298877,-0.05180452
112.8,0.01801439,0.02534635,-0.04273552,-0.05155035
112.81,0.01803537,0.02541175,-0.04248178,-0.05129552
112.82,0.01804641,0.02547914,-0.0422274,-0.05104001
112.83,0.01806078,0.02554575,-0.04197255,-0.05078384
112.84,0.01806505,0.02561439,-0.041717,-0.050527
112.85,0.01807351,0.02568171,-0.04146099,-0.0502695
112.86,0.01809189,0.02574659,-0.04120443,-0.05001134
112.87,0.01810732,0.0258117,-0.04094718,-0.04975252
112.88,0.01812346,0.02587656,-0.04068948,-0.04949304
112.89,0.01812964,0.02594342,-0.04043113,-0.04923292
112.9,0.01813293,0.02601106,-0.04017234,-0.04897213
112.91,0.01813633,0.02607815,-0.03991286,-0.0487107
112.92,0.01815028,0.02614231,-0.03965295,-0.04844863
112.93,0.01816746,0.0262057,-0.03939249,-0.04818591
112.94,0.01817936,0.0262699,-0.03913136,-0.04792254
112.95,0.01818355,0.02633597,-0.03886979,-0.04765854
112.96,0.01817884,0.02640388,-0.03860761,-0.0473939
112.97,0.01818834,0.02646803,-0.03834494,-0.04712863
112.98,0.0182038,0.02653026,-0.0380817,-0.04686271
112.99,0.01822051,0.02659224,-0.03781799,-0.04659617
113,0.01822722,0.02665621,-0.03755362,-0.04632901
113.01,0.01824485,0.02671701,-0.03728882,-0.04606121
113.02,0.01825899,0.02677885,-0.03702356,-0.0457928
113.03,0.01826696,0.02684159,-0.0367576,-0.04552376
113.04,0.01827806,0.02690361,-0.03649127,-0.04525411
113.05,0.01828464,0.02696623,-0.03622429,-0.04498384
113.06,0.01828628,0.02703013,-0.0359569,-0.04471295
113.07,0.01829557,0.02709145,-0.03568887,-0.04444146
113.08,0.01831136,0.02715131,-0.03542048,-0.04416936
113.09,0.01831796,0.0272128,-0.03515141,-0.04389665
113.1,0.01834042,0.02727013,-0.03488199,-0.04362334
113.11,0.01834923,0.02733082,-0.03461203,-0.04334943
113.12,0.01835191,0.02739249,-0.03434148,-0.04307491
113.13,0.01836554,0.02745146,-0.03407055,-0.0427998
113.14,0.01836873,0.02751251,-0.03379899,-0.0425241
113.15,0.01838596,0.02756994,-0.03352704,-0.04224781
113.16,0.01839168,0.02762983,-0.03325452,-0.04197092
113.17,0.01841063,0.02768596,-0.03298157,-0.04169345
113.18,0.01842622,0.02774309,-0.0327082,-0.0414154
113.19,0.01844764,0.02779807,-0.03243416,-0.04113676
113.2,0.01845113,0.02785759,-0.03215981,-0.04085754
113.21,0.0184604,0.02791509,-0.03188484,-0.04057774
113.22,0.01845286,0.02797684,-0.03160951,-0.04029736
113.23,0.01846494,0.02803298,-0.03133358,-0.04001641
113.24,0.01848289,0.02808766,-0.03105733,-0.03973489
113.25,0.01848487,0.02814589,-0.03078049,-0.0394528
113.26,0.01848441,0.02820429,-0.03050324,-0.03917014
113.27,0.01848037,0.02826371,-0.03022559,-0.03888691
113.28,0.01849511,0.02831771,-0.02994731,-0.03860312
113.29,0.01849581,0.02837525,-0.02966873,-0.03831876
113.3,0.01848692,0.02843449,-0.02938956,-0.03803385
113.31,0.01849007,0.02849084,-0.02911011,-0.03774838
113.32,0.01850069,0.02854471,-0.02883002,-0.03746235
113.33,0.01850811,0.02859926,-0.0285496,-0.03717577
113.34,0.01852321,0.02865128,-0.02826866,-0.03688864
113.35,0.0185253,0.02870634,-0.02798739,-0.03660097
113.36,0.01853276,0.02875992,-0.02770564,-0.03631274
113.37,0.01853027,0.0288154,-0.02742338,-0.03602398
113.38,0.01852931,0.0288705,-0.0271408,-0.03573467
113.39,0.01852569,0.02892565,-0.02685766,-0.03544483
113.4,0.01853977,0.02897635,-0.02657421,-0.03515445
113.41,0.0185439,0.0290288,-0.0262902,-0.03486354
113.42,0.01854097,0.02908279,-0.02600594,-0.0345721
113.43,0.01854297,0.02913553,-0.02572122,-0.03428013
113.44,0.01853907,0.029189,-0.02543596,-0.03398764
113.45,0.01853283,0.02924305,-0.02515045,-0.03369462
113.46,0.01852858,0.0292961,-0.0248644,-0.03340109
113.47,0.01851587,0.02935102,-0.02457801,-0.03310703
113.48,0.01851182,0.02940324,-0.02429119,-0.03281246
113.49,0.01850443,0.0294563,-0.02400402,-0.03251739
113.5,0.01849306,0.02950971,-0.02371633,-0.0322218
113.51,0.01849348,0.02955977,-0.02342836,-0.03192571
113.52,0.01850045,0.02960804,-0.02314002,-0.03162911
113.53,0.01850889,0.02965543,-0.02285121,-0.03133202
113.54,0.01851375,0.02970356,-0.02256207,-0.03103442
113.55,0.0185062,0.02975431,-0.02227248,-0.03073634
113.56,0.01849262,0.02980643,-0.02198256,-0.03043776
113.57,0.01847519,0.02985887,-0.02169219,-0.0301387
113.58,0.01846424,0.02990967,-0.02140157,-0.02983915
113.59,0.01845434,0.02995942,-0.02111044,-0.02953913
113.6,0.01844635,0.03000855,-0.02081911,-0.02923862
113.61,0.01844667,0.03005544,-0.02052734,-0.02893764
113.62,0.01844553,0.03010193,-0.02023512,-0.02863619
113.63,0.0184482,0.03014756,-0.01994271,-0.02833427
113.64,0.01844419,0.03019421,-0.01964977,-0.02803189
113.65,0.01844505,0.03023949,-0.01935659,-0.02772904
113.66,0.01844396,0.03028461,-0.01906298,-0.02742574
113.67,0.01843443,0.03033157,-0.01876914,-0.02712198
113.68,0.01842628,0.03037804,-0.01847493,-0.02681777
113.69,0.01843164,0.03042058,-0.0181803,-0.02651312
113.7,0.01842368,0.03046631,-0.0178854,-0.02620802
113.71,0.0184131,0.03051205,-0.01759008,-0.02590247
113.72,0.01840686,0.03055654,-0.01729456,-0.02559649
113.73,0.01839522,0.03060198,-0.01699862,-0.02529007
113.74,0.01840382,0.03064205,-0.01670239,-0.02498322
113.75,0.01839587,0.0306856,-0.0164058,-0.02467594
113.76,0.01838894,0.03072862,-0.01610901,-0.02436824
113.77,0.01838208,0.03077158,-0.01581188,-0.02406011
113.78,0.01838229,0.03081209,-0.0155143,-0.02375156
113.79,0.01838133,0.03085273,-0.01521654,-0.02344259
113.8,0.01837031,0.03089535,-0.0149184,-0.0231332
113.81,0.01837382,0.03093415,-0.01462002,-0.02282341
113.82,0.01837515,0.03097282,-0.01432126,-0.02251321
113.83,0.01837365,0.03101215,-0.01402234,-0.0222026
113.84,0.0183729,0.03105061,-0.01372298,-0.02189159
113.85,0.01836691,0.03108996,-0.01342347,-0.02158017
113.86,0.01835941,0.03112963,-0.01312369,-0.02126837
113.87,0.01835518,0.0311678,-0.01282349,-0.02095617
113.88,0.01834815,0.0312066,-0.01252314,-0.02064357
113.89,0.01834803,0.03124298,-0.01222238,-0.02033059
113.9,0.01834524,0.03127996,-0.01192148,-0.02001722
113.91,0.01833038,0.03131914,-0.01162018,-0.01970347
113.92,0.01831661,0.03135773,-0.01131878,-0.01938934
113.93,0.01831395,0.03139345,-0.0110171,-0.01907483
113.94,0.01830398,0.0314303,-0.01071502,-0.01875994
113.95,0.01830071,0.03146525,-0.01041282,-0.01844468
113.96,0.01829165,0.03150108,-0.01011028,-0.01812905
113.97,0.01828155,0.03153695,-0.00980757,-0.01781306
113.98,0.0182619,0.0315745,-0.009504535,-0.0174967
113.99,0.0182485,0.03161052,-0.009201384,-0.01717998
114,0.01823629,0.03164538,-0.008897813,-0.0168629
114.01,0.01822424,0.03167971,-0.008594185,-0.01654546
114.02,0.01820822,0.03171495,-0.00829035,-0.01622767
114.03,0.01818231,0.03175207,-0.007986155,-0.01590953
114.04,0.01817374,0.0317846,-0.007681812,-0.01559105
114.05,0.01814666,0.03182104,-0.00737717,-0.01527222
114.06,0.01813143,0.03185439,-0.007072437,-0.01495305
114.07,0.01811322,0.03188774,-0.00676736,-0.01463354
114.08,0.01809912,0.03191983,-0.0064622,-0.0143137
114.09,0.01808445,0.03195143,-0.006156755,-0.01399353
114.1,0.01806427,0.03198392,-0.005851183,-0.01367303
114.11,0.01803884,0.03201763,-0.005545436,-0.01335221
114.12,0.01801911,0.03204913,-0.005239364,-0.01303107
114.13,0.01799237,0.0320823,-0.004933226,-0.01270962
114.14,0.01798167,0.03211054,-0.004626771,-0.01238785
114.15,0.01796818,0.0321395,-0.00432031,-0.01206578
114.16,0.01794074,0.03217107,-0.004013487,-0.0117434
114.17,0.01791564,0.03220169,-0.003706666,-0.01142072
114.18,0.01788554,0.03223344,-0.003399644,-0.01109774
114.19,0.01786968,0.03226085,-0.003092323,-0.01077447
114.2,0.0178495,0.0322891,-0.002784963,-0.01045092
114.21,0.0178241,0.03231803,-0.002477363,-0.01012708
114.22,0.0178126,0.03234321,-0.002169681,-0.009802955
114.23,0.01779456,0.03236941,-0.001861766,-0.009478557
114.24,0.01777356,0.03239609,-0.001553776,-0.009153886
114.25,0.01777071,0.03241746,-0.00124556,-0.008828947
114.26,0.01775631,0.03244134,-0.0009373291,-0.008503743
114.27,0.01773428,0.03246702,-0.0006289319,-0.00817828
114.28,0.01770917,0.03249259,-0.0003202694,-0.00785256
114.29,0.01768958,0.03251677,-1.165434e-05,-0.007526588
114.3,0.01767618,0.0325385,0.0002972699,-0.007200367
114.31,0.0176641,0.03255977,0.0006061388,-0.006873901
114.32,0.0176405,0.03258316,0.0009152578,-0.006547194
114.33,0.01761,0.03260816,0.001224365,-0.006220249
114.34,0.01757583,0.03263331,0.001533715,-0.005893069
114.35,0.01755995,0.03265346,0.001843045,-0.00556566
114.36,0.01753689,0.03267516,0.002152506,-0.005238023
114.37,0.01750918,0.03269724,0.002462147,-0.004910162
114.38,0.01748355,0.03271867,0.002771756,-0.004582081
114.39,0.0174581,0.03273939,0.003081588,-0.004253784
114.4,0.01742998,0.03276051,0.003391433,-0.003925275
114.41,0.01739644,0.03278221,0.00370144,-0.003596556
114.42,0.01738536,0.03279772,0.004011401,-0.003267633
114.43,0.01736194,0.03281633,0.004321414,-0.002938509
114.44,0.01733643,0.03283453,0.00463168,-0.002609187
114.45,0.01729882,0.03285563,0.004941837,-0.002279672
114.46,0.01727677,0.03287215,0.005252188,-0.001949968
114.47,0.01725052,0.03288946,0.005562524,-0.001620079
114.48,0.01721796,0.03290754,0.005872995,-0.001290008
114.49,0.01718909,0.03292455,0.006183391,-0.0009597605
114.5,0.01715699,0.03294156,0.006493965,-0.0006293393
114.51,0.01712055,0.03295913,0.006804456,-0.0002987489
114.52,0.01709083,0.03297498,0.007114964,3.200676e-05
114.53,0.01704679,0.0329935,0.007425689,0.0003629235
114.54,0.01701,0.03301004,0.007736268,0.0006939971
114.55,0.01696568,0.03302779,0.008047004,0.001025223
114.56,0.01694006,0.03304043,0.008357689,0.001356598
114.57,0.0169073,0.03305432,0.008668421,0.001688117
114.58,0.01686909,0.03306928,0.008979145,0.002019775
114.59,0.01684134,0.03308081,0.009289958,0.002351568
114.6,0.01681032,0.03309262,0.009600651,0.002683491
114.61,0.01676729,0.03310741,0.009911324,0.00301554
114.62,0.01673774,0.03311789,0.01022218,0.003347709
114.63,0.01670191,0.03312979,0.01053285,0.003679994
114.64,0.01666336,0.03314169,0.01084364,0.004012391
114.65,0.01662587,0.03315305,0.01115434,0.004344893
114.66,0.0165918,0.03316274,0.0114651,0.004677498
114.67,0.01655589,0.03317248,0.01177572,0.005010199
114.68,0.01651808,0.03318242,0.01208633,0.005342993
114.69,0.01648621,0.03319019,0.012397,0.005675874
114.7,0.01645108,0.03319849,0.01270755,0.006008838
114.71,0.0164149,0.03320638,0.01301814,0.00634188
114.72,0.01637706,0.03321442,0.01332862,0.006674996
114.73,0.01635958,0.03321653,0.01363913,0.00700818
114.74,0.01633608,0.03322013,0.01394946,0.007341428
114.75,0.01630546,0.03322459,0.01425991,0.007674735
